State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name,_resource_id
Maharashtra,Palghar,2018-08-06,2018,08,23.6112952,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Palghar,2018-08-07,2018,08,22.9014297,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Palghar,2018-08-11,2018,08,25.0862822,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Palghar,2018-08-17,2018,08,31.9640002,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Palghar,2018-08-18,2018,08,30.7603144,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Palghar,2018-08-27,2018,08,28.2687834,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Parbhani,2018-08-05,2018,08,15.0197709,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Parbhani,2018-08-07,2018,08,13.4044821,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Parbhani,2018-08-10,2018,08,12.7079775,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Parbhani,2018-08-22,2018,08,34.4170743,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Parbhani,2018-08-28,2018,08,30.8831768,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Parbhani,2018-08-31,2018,08,25.9898318,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Pune,2018-08-03,2018,08,20.1619941,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Pune,2018-08-05,2018,08,19.2876534,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Pune,2018-08-08,2018,08,17.0908064,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Pune,2018-08-19,2018,08,31.0038292,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Pune,2018-08-29,2018,08,30.750323,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Raigad,2018-08-05,2018,08,22.2689534,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Raigad,2018-08-06,2018,08,21.7136561,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Raigad,2018-08-08,2018,08,21.1656162,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Raigad,2018-08-12,2018,08,28.6466472,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Ratnagiri,2018-08-08,2018,08,29.6211592,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Ratnagiri,2018-08-15,2018,08,33.2285141,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Ratnagiri,2018-08-17,2018,08,33.8824634,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Ratnagiri,2018-08-18,2018,08,33.3423816,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Ratnagiri,2018-08-26,2018,08,31.5088412,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Ratnagiri,2018-08-29,2018,08,32.9323469,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Ratnagiri,2018-08-31,2018,08,31.0994877,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Sangli,2018-08-09,2018,08,16.7701663,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Sangli,2018-08-10,2018,08,16.3019811,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Sangli,2018-08-12,2018,08,23.5583667,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Sangli,2018-08-14,2018,08,24.6186555,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Sangli,2018-08-18,2018,08,29.3040185,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Sangli,2018-08-24,2018,08,29.0567405,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Sangli,2018-08-27,2018,08,30.3279768,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Satara,2018-08-02,2018,08,22.3296838,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Satara,2018-08-13,2018,08,29.7727069,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Satara,2018-08-23,2018,08,33.3053713,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Satara,2018-08-30,2018,08,28.4775605,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Sindhudurg,2018-08-06,2018,08,26.3758655,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Sindhudurg,2018-08-16,2018,08,32.7078377,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Sindhudurg,2018-08-30,2018,08,31.4009803,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Solapur,2018-08-08,2018,08,11.3887282,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Solapur,2018-08-09,2018,08,10.6287979,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Solapur,2018-08-18,2018,08,28.7321475,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Solapur,2018-08-28,2018,08,29.2659106,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Thane,2018-08-11,2018,08,20.5117766,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Thane,2018-08-14,2018,08,28.4744485,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Thane,2018-08-15,2018,08,28.2706137,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Thane,2018-08-20,2018,08,32.3038627,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Wardha,2018-08-16,2018,08,36.1089722,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Wardha,2018-08-20,2018,08,36.0495321,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Wardha,2018-08-30,2018,08,29.4065765,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Washim,2018-08-03,2018,08,20.6123755,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Washim,2018-08-08,2018,08,17.790021,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Washim,2018-08-14,2018,08,19.6064539,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Washim,2018-08-17,2018,08,33.2100138,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Washim,2018-08-28,2018,08,30.219061,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Yavatmal,2018-08-05,2018,08,19.7880027,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Yavatmal,2018-08-12,2018,08,31.7672736,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Yavatmal,2018-08-17,2018,08,35.6141323,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Yavatmal,2018-08-23,2018,08,31.9464877,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Yavatmal,2018-08-24,2018,08,30.1376706,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Yavatmal,2018-08-28,2018,08,32.6869315,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Yavatmal,2018-08-29,2018,08,30.739253,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Maharashtra,Yavatmal,2018-08-31,2018,08,28.9150182,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Bishnupur,2018-08-02,2018,08,21.9687639,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Bishnupur,2018-08-08,2018,08,21.3122793,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Bishnupur,2018-08-14,2018,08,22.4120011,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Bishnupur,2018-08-15,2018,08,21.7786059,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Bishnupur,2018-08-17,2018,08,19.414363,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Bishnupur,2018-08-24,2018,08,22.7495599,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Bishnupur,2018-08-30,2018,08,21.5737132,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Chandel,2018-08-08,2018,08,31.0910037,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Chandel,2018-08-16,2018,08,30.8074221,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Chandel,2018-08-19,2018,08,31.5822113,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Chandel,2018-08-22,2018,08,31.9123348,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Chandel,2018-08-23,2018,08,31.9223849,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Chandel,2018-08-24,2018,08,31.9222465,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Chandel,2018-08-31,2018,08,31.3507352,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Churachandpur,2018-08-02,2018,08,30.511101,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Churachandpur,2018-08-13,2018,08,31.1722849,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Churachandpur,2018-08-14,2018,08,30.6674368,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Churachandpur,2018-08-24,2018,08,31.2338261,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Churachandpur,2018-08-26,2018,08,30.7280971,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Churachandpur,2018-08-28,2018,08,31.3213275,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Imphal East,2018-08-04,2018,08,22.6261653,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Imphal East,2018-08-09,2018,08,21.590624,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Imphal East,2018-08-30,2018,08,21.6526822,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Imphal East,2018-08-31,2018,08,21.3026912,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Imphal West,2018-08-05,2018,08,22.7251895,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Imphal West,2018-08-06,2018,08,22.8261135,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Imphal West,2018-08-07,2018,08,21.7535426,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Imphal West,2018-08-11,2018,08,22.761184,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Imphal West,2018-08-15,2018,08,21.8684908,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Imphal West,2018-08-27,2018,08,22.6249263,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Imphal West,2018-08-28,2018,08,22.7212037,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Imphal West,2018-08-30,2018,08,21.5229708,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Jiribam,2018-08-04,2018,08,18.0157885,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Jiribam,2018-08-10,2018,08,17.2131105,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Jiribam,2018-08-11,2018,08,17.9717768,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Jiribam,2018-08-16,2018,08,15.4638617,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Jiribam,2018-08-21,2018,08,17.6079707,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Jiribam,2018-08-29,2018,08,17.4566729,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kakching,2018-08-09,2018,08,21.0467358,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kakching,2018-08-11,2018,08,21.8201976,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kakching,2018-08-12,2018,08,21.7485397,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kakching,2018-08-18,2018,08,18.8019748,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kakching,2018-08-25,2018,08,21.7480323,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kakching,2018-08-29,2018,08,21.6684584,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kakching,2018-08-31,2018,08,20.2237227,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kamjong,2018-08-09,2018,08,32.3212255,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kamjong,2018-08-10,2018,08,32.3518274,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kamjong,2018-08-11,2018,08,33.0249067,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kamjong,2018-08-15,2018,08,33.1529814,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kamjong,2018-08-30,2018,08,32.6237607,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kangpokpi,2018-08-01,2018,08,25.7720356,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Manipur,Kangpokpi,2018-08-05,2018,08,25.8537899,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Arvalli,2018-10-18,2018,10,9.9544973,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Arvalli,2018-10-23,2018,10,9.0671235,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Arvalli,2018-10-25,2018,10,8.7759528,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Arvalli,2018-10-26,2018,10,8.653077,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Banas Kantha,2018-10-20,2018,10,6.457866,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Banas Kantha,2018-10-24,2018,10,6.1987888,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Banas Kantha,2018-10-26,2018,10,6.3286343,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Banas Kantha,2018-10-31,2018,10,6.0746818,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Bharuch,2018-10-01,2018,10,9.6860019,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Bharuch,2018-10-04,2018,10,9.3334523,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Bharuch,2018-10-05,2018,10,8.9341598,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Bharuch,2018-10-23,2018,10,5.059398,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Bharuch,2018-10-24,2018,10,4.9441412,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Bharuch,2018-10-31,2018,10,4.3378816,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Bhavnagar,2018-10-05,2018,10,5.3678669,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Bhavnagar,2018-10-13,2018,10,4.3110732,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Bhavnagar,2018-10-20,2018,10,3.6162618,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Bhavnagar,2018-10-27,2018,10,3.2161925,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Bhavnagar,2018-10-11,2018,10,4.5944832,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Botad,2018-10-03,2018,10,4.5624836,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Botad,2018-10-04,2018,10,4.3976956,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Botad,2018-10-18,2018,10,2.8796169,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Botad,2018-10-22,2018,10,2.6817774,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Chhotaudepur,2018-10-02,2018,10,13.0423314,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Chhotaudepur,2018-10-13,2018,10,9.2489825,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Chhotaudepur,2018-10-15,2018,10,8.7103344,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Chhotaudepur,2018-10-17,2018,10,8.2402378,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Chhotaudepur,2018-10-20,2018,10,7.6452948,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Chhotaudepur,2018-10-26,2018,10,6.7634181,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Chhotaudepur,2018-10-30,2018,10,6.3440373,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Chhotaudepur,2018-10-29,2018,10,6.4346712,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Dang,2018-10-02,2018,10,15.916743,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Dang,2018-10-03,2018,10,16.8491234,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Dang,2018-10-06,2018,10,16.4602471,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Dang,2018-10-07,2018,10,16.0541292,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Dang,2018-10-17,2018,10,13.730542,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Dang,2018-10-25,2018,10,11.9853448,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Dang,2018-10-14,2018,10,13.894981,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Devbhumi Dwarka,2018-10-01,2018,10,7.6593524,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Devbhumi Dwarka,2018-10-02,2018,10,7.4101713,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Devbhumi Dwarka,2018-10-04,2018,10,6.6693623,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Devbhumi Dwarka,2018-10-09,2018,10,5.1016518,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Devbhumi Dwarka,2018-10-29,2018,10,2.3655552,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Dohad,2018-10-06,2018,10,15.143756,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Dohad,2018-10-14,2018,10,11.6233456,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Dohad,2018-10-21,2018,10,9.6276679,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Dohad,2018-10-23,2018,10,9.1911245,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Dohad,2018-10-24,2018,10,8.9876264,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Gandhinagar,2018-10-08,2018,10,8.3984041,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Gandhinagar,2018-10-22,2018,10,6.484001,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Gandhinagar,2018-10-23,2018,10,6.4061001,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Gandhinagar,2018-10-27,2018,10,6.1421216,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Gir Somnath,2018-10-03,2018,10,6.8770916,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Gir Somnath,2018-10-12,2018,10,5.708493,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Gir Somnath,2018-10-29,2018,10,4.6934996,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Jamnagar,2018-10-02,2018,10,5.527168,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Jamnagar,2018-10-03,2018,10,5.2276765,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Jamnagar,2018-10-11,2018,10,3.5224197,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Jamnagar,2018-10-17,2018,10,2.8155954,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Jamnagar,2018-10-19,2018,10,2.6528088,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Junagadh,2018-10-03,2018,10,10.2809911,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Junagadh,2018-10-06,2018,10,9.8627075,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Junagadh,2018-10-08,2018,10,9.5194239,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Junagadh,2018-10-13,2018,10,8.8683296,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Junagadh,2018-10-22,2018,10,8.0308099,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Junagadh,2018-10-25,2018,10,7.8512835,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kachchh,2018-10-05,2018,10,4.4299204,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kachchh,2018-10-10,2018,10,3.3953728,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kachchh,2018-10-11,2018,10,3.2202704,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kachchh,2018-10-13,2018,10,2.9094935,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kachchh,2018-10-20,2018,10,2.1241911,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kachchh,2018-10-27,2018,10,1.6207024,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kachchh,2018-10-29,2018,10,1.5112521,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kachchh,2018-10-30,2018,10,1.4623648,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kheda,2018-10-06,2018,10,9.0387317,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kheda,2018-10-10,2018,10,8.1124679,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kheda,2018-10-12,2018,10,7.7581461,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kheda,2018-10-14,2018,10,7.4394488,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kheda,2018-10-17,2018,10,7.0497752,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kheda,2018-10-20,2018,10,6.7353985,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Kheda,2018-10-24,2018,10,6.4260701,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Mahesana,2018-10-06,2018,10,10.014491,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Mahesana,2018-10-15,2018,10,8.0360636,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Mahesana,2018-10-24,2018,10,6.9175316,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Mahesana,2018-10-25,2018,10,6.8735296,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
Gujarat,Mahesana,2018-10-26,2018,10,6.7996158,NRSC VIC MODEL,4554a3c8-74e3-4f93-8727-8fd92161e345
